472,"[{4535, 10.383858}, {66943, 9.990346}, {2303, 9.667337}, {85774, 9.5130005}, {2007, 9.231235}, {110130, 9.182667}, {82378, 9.12075}, {3947, 9.028915}, {132422, 8.982121}, {2261, 8.972379}]"
133,"[{91470, 6.7365785}, {82378, 6.5613527}, {6140, 6.2068825}, {26249, 6.096172}, {2970, 6.0756636}, {100390, 5.8817205}, {3334, 5.876377}, {6945, 5.8613205}, {26171, 5.7764874}, {7748, 5.755413}]"
296,"[{2261, 10.468243}, {66943, 10.414046}, {30, 10.0706005}, {1999, 9.6703825}, {501, 9.593607}, {132422, 9.438732}, {160565, 9.377214}, {6376, 9.125132}, {72171, 8.981961}, {4296, 8.846741}]"
322,"[{66943, 12.186386}, {132422, 10.131759}, {2261, 10.038297}, {85367, 10.0262}, {4617, 9.726694}, {1014, 9.706124}, {1979, 9.665487}, {173145, 9.633694}, {105585, 9.526213}, {8119, 9.311368}]"
513,"[{90888, 8.36262}, {7700, 7.422467}, {104925, 7.3994684}, {1353, 7.2712035}, {3045, 7.0287337}, {1683, 6.92372}, {26258, 6.8188195}, {3983, 6.798951}, {199, 6.72045}, {25825, 6.650658}]"
78,"[{4733, 19.37166}, {1999, 18.746147}, {30, 15.541689}, {6464, 15.048895}, {3837, 14.819057}, {126548, 14.740529}, {130634, 14.589193}, {1187, 13.689024}, {52712, 13.608169}, {61350, 13.352834}]"
321,"[{2007, 11.1124}, {4733, 10.8431225}, {84847, 10.5256405}, {5034, 10.130397}, {5080, 10.044825}, {1354, 9.664016}, {102, 9.569621}, {85367, 9.520093}, {42730, 9.383373}, {89759, 9.065126}]"
362,"[{167064, 6.4972677}, {160644, 6.4972677}, {100556, 6.4972677}, {152711, 6.4972677}, {6611, 6.4972677}, {162414, 6.4972677}, {187717, 6.4972677}, {89759, 6.403047}, {32582, 6.2006683}, {26326, 6.178388}]"
593,"[{66943, 7.305807}, {72171, 7.004279}, {110501, 6.9803066}, {2261, 6.935716}, {1392, 6.856616}, {984, 6.844149}, {1353, 6.782924}, {90888, 6.7596745}, {4617, 6.7568197}, {3983, 6.6533875}]"
375,"[{30, 11.414379}, {4733, 10.519748}, {2261, 10.090141}, {4535, 9.987196}, {66943, 9.947802}, {126548, 9.749971}, {2303, 9.537084}, {2035, 9.466673}, {271, 9.383662}, {85774, 9.370218}]"
597,"[{91470, 6.7975817}, {6612, 6.6343703}, {100556, 6.6116486}, {152711, 6.6116486}, {167064, 6.6116486}, {160644, 6.6116486}, {6611, 6.6116486}, {162414, 6.6116486}, {187717, 6.6116486}, {32582, 6.5792}]"
155,"[{2007, 15.258184}, {5034, 14.106094}, {5080, 13.935884}, {84847, 13.73901}, {102, 13.65338}, {1354, 13.100745}, {461, 12.669931}, {42730, 12.369092}, {4733, 12.313969}, {85367, 12.272222}]"
108,"[{90888, 10.661013}, {7700, 9.46051}, {104925, 9.192838}, {3045, 8.737441}, {199, 8.4287615}, {85367, 8.407339}, {25825, 8.238836}, {213, 8.166105}, {6920, 8.028185}, {2511, 7.9632683}]"
530,"[{5034, 16.12759}, {4733, 15.986396}, {85367, 15.96342}, {84847, 14.500414}, {5480, 14.055769}, {53127, 13.920094}, {105585, 13.734159}, {102, 13.634224}, {4989, 12.786912}, {4389, 12.477495}]"
211,"[{4733, 8.392305}, {84847, 8.102253}, {2007, 7.9347496}, {85367, 7.834032}, {5034, 7.700605}, {89759, 7.51752}, {1354, 7.1700697}, {5080, 7.1383414}, {126548, 6.9695244}, {1187, 6.945818}]"
193,"[{4733, 9.686678}, {84847, 9.350252}, {85367, 9.090282}, {5034, 8.952469}, {2007, 8.247736}, {5480, 8.008162}, {62250, 7.9741087}, {102, 7.888423}, {1187, 7.8315234}, {53127, 7.6967616}]"
34,"[{30, 10.045233}, {66943, 9.314249}, {2261, 8.832241}, {85367, 8.756964}, {72171, 8.684534}, {4733, 8.388841}, {984, 8.316971}, {1392, 8.22776}, {1979, 8.212532}, {126548, 8.157371}]"
368,"[{187717, 4.9429045}, {162414, 4.9429045}, {167064, 4.9429045}, {160644, 4.9429045}, {6611, 4.9429045}, {152711, 4.9429045}, {100556, 4.9429045}, {89759, 4.872382}, {26326, 4.7833385}, {32582, 4.6822925}]"
101,"[{1999, 10.368138}, {4733, 9.685545}, {126548, 7.9693284}, {30, 7.8479915}, {6945, 7.8339415}, {501, 7.7194138}, {8973, 7.6454525}, {1232, 7.635971}, {3837, 7.5792265}, {130634, 7.5680614}]"
115,"[{66943, 10.562264}, {4535, 10.356438}, {5034, 9.973537}, {85367, 9.864674}, {110130, 9.716999}, {85774, 9.664078}, {105585, 9.622805}, {461, 9.466976}, {1014, 9.376196}, {79251, 9.333988}]"
126,"[{66943, 14.16796}, {132422, 12.841078}, {2261, 12.624172}, {4082, 11.302276}, {80126, 11.1437025}, {2303, 10.572781}, {86347, 10.36714}, {3947, 10.328081}, {173145, 10.300103}, {112804, 10.150673}]"
81,"[{84847, 7.722173}, {2007, 7.598658}, {5034, 6.8887644}, {85367, 6.8314123}, {4733, 6.823102}, {5080, 6.821515}, {42730, 6.5504594}, {1354, 6.4892855}, {115877, 6.376087}, {102, 6.3246937}]"
385,"[{82378, 6.372382}, {91470, 6.3245883}, {89759, 5.753604}, {6140, 5.7493415}, {2970, 5.7222214}, {5137, 5.6838703}, {951, 5.6661863}, {7982, 5.6248984}, {60766, 5.618497}, {100390, 5.604638}]"
210,"[{85367, 8.433658}, {84847, 7.915798}, {90888, 7.7506104}, {89759, 7.535143}, {5034, 7.2173395}, {3814, 7.126134}, {62250, 7.100369}, {105585, 6.962716}, {213, 6.950373}, {7700, 6.8440714}]"
183,"[{5034, 13.806838}, {85367, 12.944162}, {461, 12.446562}, {30, 12.412712}, {105585, 12.399239}, {79251, 12.222445}, {84847, 12.065856}, {4535, 12.026541}, {4733, 11.990775}, {102, 11.9605465}]"
436,"[{2007, 7.2250943}, {89759, 6.8348923}, {7116, 6.7316046}, {42730, 6.686184}, {6140, 6.6471186}, {103984, 6.542712}, {6993, 6.534251}, {84847, 6.532838}, {2017, 6.4477215}, {4733, 6.441074}]"
28,"[{66943, 6.5775666}, {2261, 6.2467394}, {4617, 5.530079}, {72171, 5.529969}, {173145, 5.4294224}, {132422, 5.3226056}, {1392, 5.300193}, {984, 5.2550235}, {6376, 5.1815605}, {27311, 5.1544275}]"
596,"[{4733, 8.471068}, {5034, 7.828246}, {84847, 7.7697144}, {85367, 7.7585163}, {2007, 7.73874}, {30, 7.537545}, {4535, 7.253689}, {89759, 7.2305555}, {126548, 7.2036295}, {105585, 7.1249013}]"
497,"[{1999, 11.313685}, {6945, 8.680614}, {5417, 8.259631}, {7748, 8.075939}, {1232, 7.90129}, {130634, 7.8325105}, {4733, 7.791559}, {8973, 7.64198}, {3837, 7.6012897}, {3040, 7.565662}]"
300,"[{1999, 12.56118}, {4733, 11.869161}, {30, 11.372772}, {126548, 10.227145}, {501, 10.03952}, {3837, 9.48099}, {130634, 9.4370165}, {3326, 9.423868}, {6464, 9.332437}, {160565, 9.28783}]"
412,"[{1999, 6.955449}, {6945, 6.3351555}, {32582, 6.093587}, {187717, 6.050026}, {167064, 6.050026}, {100556, 6.050026}, {152711, 6.050026}, {160644, 6.050026}, {162414, 6.050026}, {6611, 6.050026}]"
406,"[{4733, 21.033077}, {1999, 18.41164}, {6464, 15.973788}, {3837, 15.241711}, {53127, 15.116762}, {1187, 14.852576}, {52712, 14.846537}, {130634, 14.825806}, {126548, 14.763386}, {30, 14.387215}]"
587,"[{1999, 8.351056}, {4733, 7.7784057}, {938, 7.2185187}, {52712, 6.971557}, {5135, 6.903128}, {126548, 6.886289}, {30, 6.8087792}, {162414, 6.7722416}, {167064, 6.7722416}, {152711, 6.7722416}]"
76,"[{90888, 7.280942}, {85367, 6.7747087}, {7700, 6.5003815}, {84847, 6.072695}, {25825, 5.901187}, {104925, 5.8838887}, {62250, 5.8785954}, {3814, 5.635282}, {3045, 5.629379}, {213, 5.6072125}]"
501,"[{1999, 7.8602653}, {4733, 7.0168085}, {6945, 6.879794}, {1232, 6.4670296}, {32582, 6.3081303}, {7748, 6.2379923}, {6140, 6.196746}, {7116, 6.1802697}, {8973, 6.159458}, {5417, 6.1073}]"
332,"[{2303, 6.091537}, {66943, 6.0157948}, {82378, 5.899639}, {2261, 5.885852}, {89759, 5.7395854}, {3947, 5.6350117}, {6611, 5.4656577}, {152711, 5.4656577}, {167064, 5.4656577}, {162414, 5.4656577}]"
26,"[{2007, 9.062168}, {4733, 8.424658}, {4535, 8.183706}, {84847, 8.183047}, {5080, 8.17788}, {5034, 8.047308}, {1354, 8.023948}, {89759, 7.7356052}, {42730, 7.735121}, {98279, 7.6910796}]"
27,"[{90888, 8.2378645}, {1353, 7.9226894}, {7700, 7.3430405}, {42018, 7.308075}, {104925, 7.2450247}, {5135, 7.148492}, {522, 7.130774}, {1683, 7.0971713}, {72167, 7.084698}, {26258, 7.0713773}]"
577,"[{85367, 7.147429}, {90888, 7.0553966}, {66943, 6.488121}, {110501, 6.3872547}, {7700, 6.1710734}, {2261, 6.158068}, {213, 6.15433}, {3983, 6.143718}, {1401, 6.143654}, {30, 6.1399813}]"
384,"[{90888, 5.9992666}, {27563, 5.8017273}, {84847, 5.784997}, {2239, 5.6867886}, {89759, 5.6546936}, {5137, 5.6277695}, {7121, 5.6254025}, {89904, 5.572326}, {2511, 5.5694065}, {43376, 5.4683027}]"
271,"[{1999, 5.9482183}, {501, 5.3188496}, {2261, 5.20665}, {7008, 5.063986}, {2303, 5.0581903}, {6159, 5.0423937}, {6611, 5.0360904}, {160644, 5.0360904}, {167064, 5.0360904}, {152711, 5.0360904}]"
192,"[{2007, 17.612213}, {4535, 16.967566}, {461, 16.190462}, {5080, 16.102636}, {5034, 15.806962}, {1354, 15.542424}, {102, 15.415142}, {79251, 15.203819}, {98279, 14.716975}, {84847, 14.411362}]"
44,"[{1999, 12.2607975}, {52712, 9.965811}, {42018, 9.498314}, {2829, 9.396034}, {5135, 9.344846}, {27912, 9.290802}, {522, 9.013936}, {130634, 8.943186}, {4914, 8.810398}, {938, 8.7243}]"
606,"[{85367, 6.000503}, {89759, 5.8390627}, {187717, 5.6043487}, {100556, 5.6043487}, {6611, 5.6043487}, {162414, 5.6043487}, {167064, 5.6043487}, {160644, 5.6043487}, {152711, 5.6043487}, {26326, 5.5938873}]"
159,"[{4535, 7.967409}, {66943, 7.924467}, {2303, 7.5442877}, {85774, 7.3863587}, {132422, 7.182311}, {2261, 7.100777}, {3947, 7.073537}, {110130, 7.0710325}, {82378, 7.058648}, {2007, 6.8899508}]"
253,"[{1999, 7.5247045}, {6945, 6.60898}, {160644, 6.5915766}, {187717, 6.5915766}, {162414, 6.5915766}, {167064, 6.5915766}, {100556, 6.5915766}, {6611, 6.5915766}, {152711, 6.5915766}, {32582, 6.5345244}]"
460,"[{66943, 8.134701}, {2261, 7.5818367}, {2303, 7.4439793}, {3947, 6.9915166}, {82378, 6.738432}, {132422, 6.7170963}, {173145, 6.6742277}, {4617, 6.599296}, {187, 6.475363}, {25947, 6.386977}]"
103,"[{1999, 6.8468137}, {938, 6.4378204}, {85367, 6.424915}, {4733, 6.4082522}, {100556, 6.282061}, {152711, 6.282061}, {167064, 6.282061}, {6611, 6.282061}, {162414, 6.282061}, {160644, 6.282061}]"
236,"[{66943, 14.352547}, {2261, 12.593549}, {4617, 12.147372}, {85367, 12.079167}, {30, 11.722581}, {173145, 11.71476}, {1979, 11.680975}, {132422, 11.532757}, {8119, 11.265081}, {105585, 10.948627}]"
329,"[{1999, 21.708578}, {4733, 21.69432}, {6464, 17.710333}, {3837, 17.453232}, {130634, 17.218868}, {52712, 16.422644}, {61350, 16.036982}, {5135, 14.959234}, {126548, 14.8650875}, {1187, 14.794041}]"
350,"[{4733, 7.393562}, {85367, 7.2234435}, {84847, 6.8751726}, {5034, 6.593422}, {89759, 6.3162665}, {62250, 6.2627745}, {126548, 6.224722}, {105585, 6.146994}, {4989, 6.140716}, {938, 6.1201315}]"
12,"[{85367, 12.901221}, {5034, 12.43373}, {84847, 11.684114}, {105585, 11.510217}, {1964, 10.105668}, {461, 10.079361}, {2007, 10.069655}, {89759, 10.046825}, {92643, 9.905251}, {4535, 9.862026}]"
336,"[{91470, 7.6356535}, {82378, 7.388758}, {5137, 7.024322}, {2970, 6.953398}, {89759, 6.937722}, {951, 6.9230847}, {7982, 6.875938}, {60766, 6.8719935}, {6140, 6.8554564}, {100390, 6.82488}]"
223,"[{66943, 13.473561}, {30, 12.303177}, {2261, 12.0834255}, {132422, 11.891699}, {79251, 10.567345}, {1014, 10.514628}, {4082, 10.466665}, {85774, 10.187636}, {80126, 10.12534}, {173145, 10.0045805}]"
602,"[{5137, 6.113206}, {91470, 6.0002995}, {27563, 5.9714327}, {2239, 5.9708624}, {89904, 5.933609}, {26326, 5.8109646}, {96004, 5.783455}, {3379, 5.783455}, {6612, 5.761523}, {7121, 5.7570963}]"
417,"[{85367, 7.5173626}, {90888, 7.5171447}, {213, 6.839834}, {89759, 6.683353}, {26326, 6.6082687}, {7700, 6.585352}, {25947, 6.510194}, {66943, 6.4687204}, {3814, 6.433601}, {1401, 6.3996468}]"
388,"[{66943, 10.702311}, {2303, 9.716672}, {132422, 9.7}, {2261, 9.522899}, {3947, 9.270041}, {82378, 8.975414}, {86347, 8.917505}, {80126, 8.698128}, {4082, 8.537606}, {89753, 8.14218}]"
548,"[{66943, 17.387512}, {30, 16.261868}, {2261, 15.738651}, {132422, 15.134034}, {4082, 13.320457}, {72171, 13.314037}, {79251, 13.291094}, {1014, 13.256554}, {6376, 13.187415}, {173145, 13.052816}]"
91,"[{1999, 7.286414}, {6945, 6.3799157}, {32582, 6.018342}, {187717, 5.8442974}, {162414, 5.8442974}, {100556, 5.8442974}, {6611, 5.8442974}, {167064, 5.8442974}, {160644, 5.8442974}, {152711, 5.8442974}]"
578,"[{66943, 8.854434}, {4617, 7.960628}, {2261, 7.693515}, {173145, 7.691999}, {90888, 7.648361}, {4300, 7.486289}, {714, 7.3363104}, {127108, 7.264379}, {7222, 7.192859}, {8119, 7.192351}]"
409,"[{66943, 8.024397}, {2261, 7.8726115}, {72171, 7.819725}, {1999, 7.7908273}, {984, 7.582409}, {1392, 7.5075026}, {110501, 7.394582}, {3326, 7.3588634}, {36535, 7.249317}, {27311, 7.2097626}]"
333,"[{1999, 15.901992}, {4733, 13.36634}, {130634, 11.819301}, {3837, 11.73906}, {6464, 11.23137}, {52712, 10.883993}, {61350, 10.841411}, {5417, 10.209607}, {8973, 10.196502}, {3040, 9.974485}]"
601,"[{89759, 6.594359}, {2303, 6.582967}, {82378, 6.5564346}, {25947, 6.4696627}, {26326, 6.447309}, {66943, 6.160461}, {152711, 6.0434184}, {6611, 6.0434184}, {167064, 6.0434184}, {162414, 6.0434184}]"
222,"[{1999, 6.433913}, {2261, 6.0109806}, {501, 5.8972273}, {66943, 5.791263}, {2303, 5.5608788}, {72171, 5.5271816}, {6159, 5.4509997}, {7587, 5.3846955}, {7008, 5.3690457}, {160565, 5.36694}]"
285,"[{1999, 14.156988}, {52712, 11.037866}, {130634, 10.473744}, {3837, 10.214631}, {3326, 10.206977}, {61350, 10.186378}, {2829, 10.150829}, {42018, 10.148192}, {5135, 10.058962}, {27912, 10.025805}]"
330,"[{1999, 7.269994}, {4733, 6.18262}, {100556, 6.032995}, {187717, 6.032995}, {162414, 6.032995}, {167064, 6.032995}, {160644, 6.032995}, {6611, 6.032995}, {152711, 6.032995}, {32582, 5.9473915}]"
22,"[{1999, 19.084665}, {52712, 14.874709}, {130634, 14.397443}, {61350, 14.098593}, {3837, 14.060628}, {2829, 13.475804}, {42018, 13.38008}, {5135, 13.324036}, {27912, 13.300585}, {6464, 12.967164}]"
372,"[{90888, 5.8651953}, {27563, 5.3322763}, {26326, 5.2627993}, {187717, 5.2462463}, {162414, 5.2462463}, {100556, 5.2462463}, {160644, 5.2462463}, {167064, 5.2462463}, {152711, 5.2462463}, {6611, 5.2462463}]"
604,"[{4733, 14.67755}, {5034, 13.782709}, {85367, 13.447489}, {84847, 12.898774}, {53127, 12.331088}, {5480, 12.241058}, {102, 12.121932}, {105585, 11.527627}, {4989, 11.302767}, {1187, 11.226863}]"
128,"[{66943, 6.623279}, {2261, 6.387963}, {2303, 5.949858}, {26326, 5.930872}, {89759, 5.8759804}, {25947, 5.830982}, {4617, 5.825418}, {152711, 5.7880745}, {167064, 5.7880745}, {162414, 5.7880745}]"
209,"[{66943, 12.577317}, {2261, 11.733955}, {132422, 10.995005}, {30, 10.650959}, {4082, 9.677425}, {80126, 9.560805}, {72171, 9.5594015}, {173145, 9.544675}, {6376, 9.503815}, {2303, 9.463986}]"
230,"[{84847, 5.3299427}, {91470, 5.243263}, {89759, 5.2210855}, {951, 5.1761656}, {5137, 5.135939}, {2007, 5.118978}, {7982, 5.029957}, {6869, 5.0051246}, {6140, 4.9951797}, {7121, 4.9876127}]"
122,"[{89759, 7.368292}, {100556, 7.1242127}, {160644, 7.1242127}, {187717, 7.1242127}, {162414, 7.1242127}, {167064, 7.1242127}, {6611, 7.1242127}, {152711, 7.1242127}, {26326, 6.861752}, {32582, 6.7517424}]"
493,"[{66943, 8.193578}, {2261, 7.8996873}, {72171, 7.632099}, {984, 7.3519535}, {1392, 7.3125353}, {4617, 7.169234}, {1999, 7.1140327}, {27311, 7.053486}, {6376, 7.0511236}, {110501, 7.0170994}]"
319,"[{90888, 7.768451}, {85367, 7.710803}, {213, 6.9274244}, {7700, 6.8202944}, {89759, 6.670279}, {26326, 6.5789766}, {3814, 6.553137}, {1401, 6.4760923}, {2511, 6.4482794}, {62250, 6.4398503}]"
190,"[{2007, 9.461829}, {84847, 9.428671}, {5080, 8.4831085}, {5034, 8.440956}, {85367, 8.35857}, {42730, 8.210553}, {1354, 8.137619}, {89759, 7.990878}, {115877, 7.9252453}, {103984, 7.7843366}]"
232,"[{66943, 5.904889}, {2303, 5.7666407}, {26326, 5.6622686}, {25947, 5.6231527}, {2261, 5.55045}, {82378, 5.419615}, {89759, 5.3911047}, {3947, 5.338169}, {160644, 5.298286}, {152711, 5.298286}]"
93,"[{89759, 8.070956}, {85367, 7.829815}, {84847, 7.731153}, {4733, 7.4696383}, {187717, 7.4446383}, {6611, 7.4446383}, {167064, 7.4446383}, {152711, 7.4446383}, {160644, 7.4446383}, {100556, 7.4446383}]"
233,"[{66943, 6.361223}, {2303, 6.191333}, {2261, 6.0451427}, {82378, 5.943226}, {3947, 5.8109827}, {187, 5.3793926}, {132422, 5.340988}, {6159, 5.3287215}, {86347, 5.2861557}, {173145, 5.1646223}]"
225,"[{1999, 10.184525}, {52712, 9.852292}, {5135, 9.819974}, {522, 9.530296}, {42018, 9.518782}, {1353, 9.407382}, {2829, 9.346313}, {938, 9.243089}, {4733, 9.226121}, {27912, 9.213176}]"
157,"[{90888, 7.3945823}, {213, 6.512411}, {7700, 6.49981}, {104925, 6.4272304}, {27563, 6.3772173}, {6920, 6.3609853}, {2511, 6.33323}, {26326, 6.305074}, {27865, 6.2479544}, {3045, 6.230707}]"
360,"[{85367, 14.200823}, {5034, 14.046707}, {84847, 13.493883}, {105585, 11.655}, {102, 11.354537}, {5480, 11.220392}, {90888, 11.091907}, {40962, 10.897339}, {2007, 10.82063}, {4389, 10.754345}]"
246,"[{82378, 7.302409}, {2303, 7.1561084}, {89759, 7.0599937}, {3947, 6.5583863}, {66943, 6.4985743}, {25947, 6.4890795}, {26326, 6.4467545}, {160644, 6.3700213}, {162414, 6.3700213}, {167064, 6.3700213}]"
346,"[{162414, 5.3815413}, {187717, 5.3815413}, {167064, 5.3815413}, {6611, 5.3815413}, {152711, 5.3815413}, {160644, 5.3815413}, {100556, 5.3815413}, {32582, 5.17718}, {26326, 5.136548}, {89759, 5.116696}]"
476,"[{26326, 6.2010813}, {25947, 6.156376}, {89759, 5.989825}, {90888, 5.9604306}, {213, 5.782193}, {2303, 5.7552166}, {8235, 5.7229095}, {6201, 5.7229095}, {4495, 5.7229095}, {96004, 5.6959105}]"
367,"[{90888, 8.894665}, {66943, 8.849028}, {110501, 8.53322}, {85367, 8.502791}, {72171, 8.367618}, {2261, 8.335987}, {1353, 8.281223}, {4617, 8.260597}, {1392, 8.2530775}, {984, 8.192042}]"
539,"[{91470, 10.127463}, {2007, 10.056768}, {6140, 9.69205}, {42730, 9.630715}, {3325, 9.464623}, {7982, 9.415455}, {103984, 9.33066}, {2017, 9.28591}, {2970, 9.232368}, {7116, 9.13266}]"
599,"[{91470, 4.8802114}, {82378, 4.851872}, {5137, 4.612907}, {96004, 4.5951457}, {3379, 4.5951457}, {6612, 4.591015}, {6611, 4.586243}, {160644, 4.586243}, {167064, 4.586243}, {152711, 4.586243}]"
111,"[{160644, 5.7677226}, {100556, 5.7677226}, {152711, 5.7677226}, {162414, 5.7677226}, {6611, 5.7677226}, {167064, 5.7677226}, {187717, 5.7677226}, {90888, 5.6594973}, {32582, 5.5835342}, {89759, 5.446442}]"
224,"[{66943, 14.345077}, {4617, 12.029288}, {2261, 11.781481}, {173145, 11.715123}, {132422, 11.549819}, {8119, 11.241999}, {1979, 10.790466}, {85367, 10.756315}, {93006, 10.4670725}, {6334, 10.466963}]"
519,"[{26326, 6.461036}, {25947, 6.4459004}, {2303, 6.2010365}, {66943, 6.1107583}, {90888, 6.0330367}, {82378, 5.9733715}, {96004, 5.943921}, {3379, 5.943921}, {213, 5.9297442}, {89759, 5.908145}]"
47,"[{66943, 7.810056}, {2261, 7.0668917}, {4617, 6.464986}, {132422, 6.3719263}, {173145, 6.3494725}, {8119, 6.0581036}, {72171, 5.9339676}, {1392, 5.7588124}, {3342, 5.678667}, {27311, 5.617114}]"
140,"[{89759, 6.228437}, {82378, 6.1739006}, {91470, 5.8905334}, {25947, 5.6657505}, {26326, 5.659133}, {5137, 5.54819}, {951, 5.544585}, {2303, 5.518125}, {96004, 5.4860563}, {3379, 5.4860563}]"
416,"[{85367, 13.024187}, {5034, 12.65872}, {84847, 11.866669}, {105585, 10.598537}, {5480, 10.590631}, {90888, 10.52896}, {102, 10.105142}, {62250, 10.078115}, {4389, 9.943506}, {40962, 9.92086}]"
556,"[{1999, 17.116507}, {4733, 13.077792}, {130634, 12.583127}, {3837, 12.386655}, {52712, 12.3727}, {501, 12.35843}, {3326, 11.997231}, {61350, 11.852247}, {30, 11.841949}, {6464, 11.574656}]"
177,"[{4733, 11.371439}, {2007, 9.455777}, {84847, 9.049022}, {1187, 8.904509}, {5034, 8.584903}, {5080, 8.551807}, {53127, 8.483363}, {102, 8.457263}, {126548, 8.37854}, {1999, 8.184514}]"
132,"[{4733, 8.058222}, {5034, 7.126615}, {84847, 7.103555}, {2007, 7.042766}, {85367, 6.9929066}, {30, 6.678809}, {126548, 6.5913744}, {1187, 6.4169207}, {5080, 6.392407}, {102, 6.386138}]"
