588,"[{40491, 0.8527552}, {136850, 0.8365603}, {25947, 0.7851199}, {132333, 0.7779673}, {5490, 0.7779673}, {156605, 0.7674797}, {162414, 0.75957}, {6611, 0.75957}, {152711, 0.75957}, {160644, 0.75957}]"
472,"[{40491, 1.0455554}, {136850, 1.0256981}, {25947, 0.96262777}, {132333, 0.953858}, {5490, 0.953858}, {156605, 0.9409997}, {162414, 0.93130106}, {6611, 0.93130106}, {152711, 0.93130106}, {160644, 0.93130106}]"
133,"[{40491, 0.76654816}, {136850, 0.7519907}, {25947, 0.70575047}, {132333, 0.6993209}, {5490, 0.6993209}, {156605, 0.6898933}, {162414, 0.68278354}, {6611, 0.68278354}, {152711, 0.68278354}, {160644, 0.68278354}]"
296,"[{40491, 1.03955}, {136850, 1.0198067}, {25947, 0.9570985}, {132333, 0.9483793}, {5490, 0.9483793}, {156605, 0.93559504}, {162414, 0.92595196}, {6611, 0.92595196}, {152711, 0.92595196}, {160644, 0.92595196}]"
322,"[{40491, 0.8651051}, {136850, 0.8486756}, {25947, 0.79649067}, {132333, 0.7892343}, {5490, 0.7892343}, {156605, 0.7785946}, {162414, 0.770571}, {6611, 0.770571}, {152711, 0.770571}, {160644, 0.770571}]"
513,"[{40491, 0.9942217}, {136850, 0.9753401}, {25947, 0.9153664}, {132333, 0.9070272}, {5490, 0.9070272}, {156605, 0.89479953}, {162414, 0.88557804}, {6611, 0.88557804}, {152711, 0.88557804}, {160644, 0.88557804}]"
78,"[{40491, 0.8346788}, {136850, 0.8188273}, {25947, 0.768478}, {132333, 0.76147664}, {5490, 0.76147664}, {156605, 0.75121087}, {162414, 0.74346995}, {6611, 0.74346995}, {152711, 0.74346995}, {160644, 0.74346995}]"
321,"[{40491, 0.9470063}, {136850, 0.9290211}, {25947, 0.8718953}, {132333, 0.8639522}, {5490, 0.8639522}, {156605, 0.85230565}, {162414, 0.8435214}, {6611, 0.8435214}, {152711, 0.8435214}, {160644, 0.8435214}]"
362,"[{40491, 1.0623038}, {136850, 1.0421282}, {25947, 0.9780485}, {132333, 0.96913815}, {5490, 0.96913815}, {156605, 0.95607346}, {162414, 0.94622046}, {6611, 0.94622046}, {152711, 0.94622046}, {160644, 0.94622046}]"
593,"[{40491, 0.83596426}, {136850, 0.8200887}, {25947, 0.7696607}, {132333, 0.7626489}, {5490, 0.7626489}, {156605, 0.7523678}, {162414, 0.74461365}, {6611, 0.74461365}, {152711, 0.74461365}, {160644, 0.74461365}]"
375,"[{40491, 1.0416796}, {136850, 1.0218965}, {25947, 0.95905954}, {132333, 0.95032245}, {5490, 0.95032245}, {156605, 0.9375117}, {162414, 0.9278492}, {6611, 0.9278492}, {152711, 0.9278492}, {160644, 0.9278492}]"
597,"[{40491, 1.0414054}, {136850, 1.0216286}, {25947, 0.9588083}, {132333, 0.9500732}, {5490, 0.9500732}, {156605, 0.9372649}, {162414, 0.92760634}, {6611, 0.92760634}, {152711, 0.92760634}, {160644, 0.92760634}]"
155,"[{40491, 0.9580901}, {136850, 0.9398935}, {25947, 0.8820988}, {132333, 0.87406313}, {5490, 0.87406313}, {156605, 0.8622811}, {162414, 0.8533927}, {6611, 0.8533927}, {152711, 0.8533927}, {160644, 0.8533927}]"
108,"[{40491, 1.031192}, {136850, 1.0116087}, {25947, 0.9494054}, {132333, 0.9407557}, {5490, 0.9407557}, {156605, 0.9280728}, {162414, 0.9185096}, {6611, 0.9185096}, {152711, 0.9185096}, {160644, 0.9185096}]"
530,"[{40491, 0.97389996}, {136850, 0.9554043}, {25947, 0.89665663}, {132333, 0.88848764}, {5490, 0.88848764}, {156605, 0.8765098}, {162414, 0.867477}, {6611, 0.867477}, {152711, 0.867477}, {160644, 0.867477}]"
211,"[{40491, 0.98324007}, {136850, 0.9645658}, {25947, 0.90525424}, {132333, 0.8970075}, {5490, 0.8970075}, {156605, 0.88491607}, {162414, 0.8757947}, {6611, 0.8757947}, {152711, 0.8757947}, {160644, 0.8757947}]"
193,"[{40491, 0.9185008}, {136850, 0.9010568}, {25947, 0.8456502}, {132333, 0.8379463}, {5490, 0.8379463}, {156605, 0.82665056}, {162414, 0.8181304}, {6611, 0.8181304}, {152711, 0.8181304}, {160644, 0.8181304}]"
34,"[{40491, 0.8959423}, {136850, 0.87892574}, {25947, 0.8248807}, {132333, 0.8173661}, {5490, 0.8173661}, {156605, 0.806348}, {162414, 0.798037}, {6611, 0.798037}, {152711, 0.798037}, {160644, 0.798037}]"
368,"[{40491, 0.7833892}, {136850, 0.7685115}, {25947, 0.7212554}, {132333, 0.7146847}, {5490, 0.7146847}, {156605, 0.7050502}, {162414, 0.6977839}, {6611, 0.6977839}, {152711, 0.6977839}, {160644, 0.6977839}]"
101,"[{40491, 0.95775247}, {136850, 0.9395641}, {25947, 0.88178825}, {132333, 0.87375534}, {5490, 0.87375534}, {156605, 0.8619773}, {162414, 0.8530918}, {6611, 0.8530918}, {152711, 0.8530918}, {160644, 0.8530918}]"
115,"[{40491, 0.9815308}, {136850, 0.9628894}, {25947, 0.90368}, {132333, 0.8954479}, {5490, 0.8954479}, {156605, 0.8833778}, {162414, 0.8742714}, {6611, 0.8742714}, {152711, 0.8742714}, {160644, 0.8742714}]"
126,"[{40491, 0.85645795}, {136850, 0.84019256}, {25947, 0.7885289}, {132333, 0.7813453}, {5490, 0.7813453}, {156605, 0.77081215}, {162414, 0.7628681}, {6611, 0.7628681}, {152711, 0.7628681}, {160644, 0.7628681}]"
81,"[{40491, 0.7549189}, {136850, 0.74058145}, {25947, 0.695043}, {132333, 0.6887111}, {5490, 0.6887111}, {156605, 0.67942697}, {162414, 0.6724245}, {6611, 0.6724245}, {152711, 0.6724245}, {160644, 0.6724245}]"
385,"[{40491, 0.8902647}, {136850, 0.87335795}, {25947, 0.81965476}, {132333, 0.8121874}, {5490, 0.8121874}, {156605, 0.8012382}, {162414, 0.79298097}, {6611, 0.79298097}, {152711, 0.79298097}, {160644, 0.79298097}]"
210,"[{40491, 1.0565639}, {136850, 1.0364965}, {25947, 0.97276115}, {132333, 0.96389973}, {5490, 0.96389973}, {156605, 0.9509074}, {162414, 0.9411043}, {6611, 0.9411043}, {152711, 0.9411043}, {160644, 0.9411043}]"
183,"[{40491, 0.9678859}, {136850, 0.94950455}, {25947, 0.89111876}, {132333, 0.88300055}, {5490, 0.88300055}, {156605, 0.87109745}, {162414, 0.8621191}, {6611, 0.8621191}, {152711, 0.8621191}, {160644, 0.8621191}]"
436,"[{40491, 0.867103}, {136850, 0.85063654}, {25947, 0.7983288}, {132333, 0.7910561}, {5490, 0.7910561}, {156605, 0.7803927}, {162414, 0.77234834}, {6611, 0.77234834}, {152711, 0.77234834}, {160644, 0.77234834}]"
28,"[{40491, 0.77902234}, {136850, 0.7642272}, {25947, 0.71723497}, {132333, 0.71070075}, {5490, 0.71070075}, {156605, 0.70112014}, {162414, 0.6938943}, {6611, 0.6938943}, {152711, 0.6938943}, {160644, 0.6938943}]"
596,"[{40491, 0.91219777}, {136850, 0.89487207}, {25947, 0.83984596}, {132333, 0.83219534}, {5490, 0.83219534}, {156605, 0.8209779}, {162414, 0.81251496}, {6611, 0.81251496}, {152711, 0.81251496}, {160644, 0.81251496}]"
497,"[{40491, 0.87896776}, {136850, 0.86227435}, {25947, 0.8092528}, {132333, 0.8018804}, {5490, 0.8018804}, {156605, 0.7910709}, {162414, 0.7829175}, {6611, 0.7829175}, {152711, 0.7829175}, {160644, 0.7829175}]"
300,"[{40491, 1.0297227}, {136850, 1.0101664}, {25947, 0.9480505}, {132333, 0.9394138}, {5490, 0.9394138}, {156605, 0.9267504}, {162414, 0.9171982}, {6611, 0.9171982}, {152711, 0.9171982}, {160644, 0.9171982}]"
412,"[{40491, 1.000755}, {136850, 0.9817526}, {25947, 0.921388}, {132333, 0.91299164}, {5490, 0.91299164}, {156605, 0.9006794}, {6611, 0.8914055}, {160644, 0.8914055}, {162414, 0.8914055}, {152711, 0.8914055}]"
406,"[{40491, 0.8797406}, {136850, 0.86303145}, {25947, 0.8099631}, {132333, 0.80258477}, {5490, 0.80258477}, {156605, 0.79176664}, {162414, 0.7836046}, {6611, 0.7836046}, {152711, 0.7836046}, {160644, 0.7836046}]"
587,"[{40491, 1.0387392}, {136850, 1.0190121}, {25947, 0.9563526}, {132333, 0.94764006}, {5490, 0.94764006}, {156605, 0.93486536}, {162414, 0.9252302}, {6611, 0.9252302}, {152711, 0.9252302}, {160644, 0.9252302}]"
76,"[{40491, 0.7701849}, {136850, 0.75555736}, {25947, 0.7090979}, {132333, 0.7026381}, {5490, 0.7026381}, {156605, 0.6931663}, {162414, 0.686022}, {6611, 0.686022}, {152711, 0.686022}, {160644, 0.686022}]"
501,"[{40491, 0.83678687}, {136850, 0.8208927}, {25947, 0.7704191}, {132333, 0.7634001}, {5490, 0.7634001}, {156605, 0.7531082}, {162414, 0.74534893}, {6611, 0.74534893}, {152711, 0.74534893}, {160644, 0.74534893}]"
332,"[{40491, 0.9120666}, {136850, 0.8947445}, {25947, 0.8397266}, {132333, 0.83207655}, {5490, 0.83207655}, {156605, 0.8208599}, {162414, 0.8123997}, {6611, 0.8123997}, {152711, 0.8123997}, {160644, 0.8123997}]"
26,"[{40491, 0.84522647}, {136850, 0.8291743}, {25947, 0.7781882}, {132333, 0.77109873}, {5490, 0.77109873}, {156605, 0.76070374}, {162414, 0.752864}, {6611, 0.752864}, {152711, 0.752864}, {160644, 0.752864}]"
27,"[{40491, 0.9438254}, {136850, 0.92590135}, {25947, 0.8689679}, {132333, 0.86105096}, {5490, 0.86105096}, {156605, 0.8494427}, {162414, 0.8406894}, {6611, 0.8406894}, {152711, 0.8406894}, {160644, 0.8406894}]"
577,"[{40491, 0.91474295}, {136850, 0.89737076}, {25947, 0.84219134}, {132333, 0.83451873}, {5490, 0.83451873}, {156605, 0.82326853}, {162414, 0.8147845}, {6611, 0.8147845}, {152711, 0.8147845}, {160644, 0.8147845}]"
384,"[{40491, 0.8495274}, {136850, 0.8333936}, {25947, 0.7821482}, {132333, 0.7750225}, {5490, 0.7750225}, {156605, 0.76457465}, {162414, 0.7566951}, {6611, 0.7566951}, {152711, 0.7566951}, {160644, 0.7566951}]"
271,"[{40491, 0.8280681}, {136850, 0.8123412}, {25947, 0.7623914}, {132333, 0.7554457}, {5490, 0.7554457}, {156605, 0.74526125}, {162414, 0.73758173}, {6611, 0.73758173}, {152711, 0.73758173}, {160644, 0.73758173}]"
192,"[{40491, 1.0608743}, {136850, 1.0407267}, {25947, 0.9767323}, {132333, 0.96783406}, {5490, 0.96783406}, {156605, 0.9547869}, {162414, 0.944947}, {6611, 0.944947}, {152711, 0.944947}, {160644, 0.944947}]"
44,"[{40491, 0.9510164}, {136850, 0.93295294}, {25947, 0.8755877}, {132333, 0.8676108}, {5490, 0.8676108}, {156605, 0.85591483}, {162414, 0.8470947}, {6611, 0.8470947}, {152711, 0.8470947}, {160644, 0.8470947}]"
606,"[{40491, 0.95074874}, {136850, 0.9326933}, {25947, 0.8753416}, {132333, 0.8673668}, {5490, 0.8673668}, {156605, 0.8556738}, {162414, 0.8468555}, {6611, 0.8468555}, {152711, 0.8468555}, {160644, 0.8468555}]"
159,"[{40491, 0.82008845}, {136850, 0.8045094}, {25947, 0.7550354}, {132333, 0.74815965}, {5490, 0.74815965}, {156605, 0.73807967}, {162414, 0.7304622}, {6611, 0.7304622}, {152711, 0.7304622}, {160644, 0.7304622}]"
253,"[{40491, 1.0618975}, {136850, 1.0417311}, {25947, 0.97767556}, {132333, 0.9687683}, {5490, 0.9687683}, {156605, 0.95570767}, {162414, 0.9458598}, {6611, 0.9458598}, {152711, 0.9458598}, {160644, 0.9458598}]"
460,"[{40491, 1.0717605}, {136850, 1.0514058}, {25947, 0.9867542}, {132333, 0.9777649}, {5490, 0.9777649}, {156605, 0.9645845}, {162414, 0.9546425}, {6611, 0.9546425}, {152711, 0.9546425}, {160644, 0.9546425}]"
103,"[{40491, 1.0130647}, {136850, 0.9938254}, {25947, 0.93271506}, {132333, 0.9242177}, {5490, 0.9242177}, {156605, 0.91175824}, {162414, 0.9023622}, {6611, 0.9023622}, {152711, 0.9023622}, {160644, 0.9023622}]"
236,"[{40491, 1.0888162}, {136850, 1.068143}, {25947, 1.0024571}, {132333, 0.9933248}, {5490, 0.9933248}, {156605, 0.97993463}, {162414, 0.9698324}, {6611, 0.9698324}, {152711, 0.9698324}, {160644, 0.9698324}]"
329,"[{40491, 0.6830316}, {136850, 0.6700593}, {25947, 0.6288554}, {132333, 0.6231272}, {5490, 0.6231272}, {156605, 0.61472845}, {162414, 0.60839015}, {6611, 0.60839015}, {152711, 0.60839015}, {160644, 0.60839015}]"
350,"[{40491, 0.859539}, {136850, 0.8432119}, {25947, 0.7913664}, {132333, 0.7841566}, {5490, 0.7841566}, {156605, 0.7735849}, {162414, 0.76561475}, {6611, 0.76561475}, {152711, 0.76561475}, {160644, 0.76561475}]"
12,"[{40491, 1.1673926}, {136850, 1.145221}, {25947, 1.0748008}, {132333, 1.0650095}, {5490, 1.0650095}, {156605, 1.0506532}, {162414, 1.0398237}, {6611, 1.0398237}, {152711, 1.0398237}, {160644, 1.0398237}]"
336,"[{40491, 1.0855997}, {136850, 1.0649817}, {25947, 0.99949515}, {132333, 0.99038994}, {5490, 0.99038994}, {156605, 0.97703964}, {162414, 0.9669686}, {6611, 0.9669686}, {152711, 0.9669686}, {160644, 0.9669686}]"
223,"[{40491, 0.8296844}, {136850, 0.81392705}, {25947, 0.76387835}, {132333, 0.7569194}, {5490, 0.7569194}, {156605, 0.746716}, {162414, 0.73901963}, {6611, 0.73901963}, {152711, 0.73901963}, {160644, 0.73901963}]"
602,"[{40491, 0.8971635}, {136850, 0.88012516}, {25947, 0.82600564}, {132333, 0.81848055}, {5490, 0.81848055}, {156605, 0.8074471}, {162414, 0.7991251}, {6611, 0.7991251}, {152711, 0.7991251}, {160644, 0.7991251}]"
417,"[{40491, 1.0983354}, {136850, 1.0774763}, {25947, 1.0112216}, {132333, 1.0020095}, {5490, 1.0020095}, {156605, 0.9885019}, {162414, 0.9783138}, {6611, 0.9783138}, {152711, 0.9783138}, {160644, 0.9783138}]"
388,"[{40491, 0.9473483}, {136850, 0.9293536}, {25947, 0.87220454}, {132333, 0.8642604}, {5490, 0.8642604}, {156605, 0.85261345}, {162414, 0.84381914}, {6611, 0.84381914}, {152711, 0.84381914}, {160644, 0.84381914}]"
548,"[{40491, 1.0941298}, {136850, 1.0733476}, {25947, 1.0073447}, {132333, 0.99816924}, {5490, 0.99816924}, {156605, 0.9847168}, {162414, 0.97456175}, {6611, 0.97456175}, {152711, 0.97456175}, {160644, 0.97456175}]"
91,"[{40491, 0.8944849}, {136850, 0.8774963}, {25947, 0.8235401}, {132333, 0.81603736}, {5490, 0.81603736}, {156605, 0.8050364}, {162414, 0.79674053}, {6611, 0.79674053}, {152711, 0.79674053}, {160644, 0.79674053}]"
578,"[{40491, 1.088296}, {136850, 1.0676178}, {25947, 1.0019604}, {132333, 0.9928384}, {5490, 0.9928384}, {156605, 0.9794663}, {162414, 0.96934915}, {6611, 0.96934915}, {152711, 0.96934915}, {160644, 0.96934915}]"
409,"[{40491, 0.99746454}, {136850, 0.9785222}, {25947, 0.91835386}, {132333, 0.90998685}, {5490, 0.90998685}, {156605, 0.89771795}, {162414, 0.88846904}, {6611, 0.88846904}, {152711, 0.88846904}, {160644, 0.88846904}]"
333,"[{40491, 0.7313421}, {136850, 0.71744823}, {25947, 0.6733262}, {132333, 0.66719544}, {5490, 0.66719544}, {156605, 0.65820783}, {162414, 0.65141153}, {6611, 0.65141153}, {152711, 0.65141153}, {160644, 0.65141153}]"
601,"[{40491, 1.0916748}, {136850, 1.0709412}, {25947, 1.005088}, {132333, 0.995932}, {5490, 0.995932}, {156605, 0.98250735}, {162414, 0.9723794}, {6611, 0.9723794}, {152711, 0.9723794}, {160644, 0.9723794}]"
222,"[{40491, 0.8342911}, {136850, 0.81844586}, {25947, 0.7681192}, {132333, 0.76112175}, {5490, 0.76112175}, {156605, 0.750862}, {162414, 0.74312246}, {6611, 0.74312246}, {152711, 0.74312246}, {160644, 0.74312246}]"
285,"[{40491, 0.98072}, {136850, 0.9620945}, {25947, 0.9029361}, {132333, 0.8947098}, {5490, 0.8947098}, {156605, 0.88264793}, {162414, 0.8735526}, {6611, 0.8735526}, {152711, 0.8735526}, {160644, 0.8735526}]"
330,"[{40491, 0.9402993}, {136850, 0.9224416}, {25947, 0.8657204}, {132333, 0.8578335}, {5490, 0.8578335}, {156605, 0.8462694}, {162414, 0.83754754}, {6611, 0.83754754}, {152711, 0.83754754}, {160644, 0.83754754}]"
22,"[{40491, 0.641843}, {136850, 0.6296546}, {25947, 0.5909372}, {132333, 0.5855532}, {5490, 0.5855532}, {156605, 0.5776588}, {162414, 0.57170665}, {6611, 0.57170665}, {152711, 0.57170665}, {160644, 0.57170665}]"
372,"[{40491, 0.88114494}, {136850, 0.86441076}, {25947, 0.8112582}, {132333, 0.8038674}, {5490, 0.8038674}, {156605, 0.7930304}, {162414, 0.78485787}, {6611, 0.78485787}, {152711, 0.78485787}, {160644, 0.78485787}]"
604,"[{40491, 0.94199467}, {136850, 0.9241047}, {25947, 0.8672813}, {132333, 0.8593801}, {5490, 0.8593801}, {156605, 0.8477951}, {162414, 0.83905756}, {6611, 0.83905756}, {152711, 0.83905756}, {160644, 0.83905756}]"
128,"[{40491, 1.0554167}, {136850, 1.035369}, {25947, 0.97170085}, {132333, 0.9628505}, {5490, 0.9628505}, {156605, 0.94987494}, {162414, 0.94007754}, {6611, 0.94007754}, {152711, 0.94007754}, {160644, 0.94007754}]"
209,"[{40491, 1.0482115}, {136850, 1.0283042}, {25947, 0.9650738}, {132333, 0.9562819}, {5490, 0.9562819}, {156605, 0.94339037}, {162414, 0.9336679}, {6611, 0.9336679}, {152711, 0.9336679}, {160644, 0.9336679}]"
230,"[{40491, 0.7387089}, {136850, 0.7246785}, {25947, 0.68011737}, {132333, 0.6739218}, {5490, 0.6739218}, {156605, 0.66483796}, {162414, 0.65798414}, {6611, 0.65798414}, {152711, 0.65798414}, {160644, 0.65798414}]"
122,"[{40491, 1.1578703}, {136850, 1.1358798}, {25947, 1.0660343}, {132333, 1.0563227}, {5490, 1.0563227}, {156605, 1.0420831}, {162414, 1.0313427}, {6611, 1.0313427}, {152711, 1.0313427}, {160644, 1.0313427}]"
493,"[{40491, 0.9530273}, {136850, 0.93492603}, {25947, 0.8774362}, {132333, 0.86944354}, {5490, 0.86944354}, {156605, 0.8577245}, {162414, 0.8488817}, {6611, 0.8488817}, {152711, 0.8488817}, {160644, 0.8488817}]"
319,"[{40491, 1.1030563}, {136850, 1.0821073}, {25947, 1.0155679}, {132333, 1.0063161}, {5490, 1.0063161}, {156605, 0.9927506}, {162414, 0.98251843}, {6611, 0.98251843}, {152711, 0.98251843}, {160644, 0.98251843}]"
190,"[{40491, 0.98505354}, {136850, 0.9663455}, {25947, 0.90692425}, {132333, 0.89866215}, {5490, 0.89866215}, {156605, 0.8865483}, {162414, 0.87741023}, {6611, 0.87741023}, {152711, 0.87741023}, {160644, 0.87741023}]"
232,"[{40491, 0.89542174}, {136850, 0.87841433}, {25947, 0.8243991}, {132333, 0.8168897}, {5490, 0.8168897}, {156605, 0.8058796}, {162414, 0.7975703}, {6611, 0.7975703}, {152711, 0.7975703}, {160644, 0.7975703}]"
93,"[{40491, 1.1421801}, {136850, 1.1204866}, {25947, 1.0515895}, {132333, 1.0420092}, {5490, 1.0420092}, {156605, 1.027962}, {162414, 1.0173689}, {6611, 1.0173689}, {152711, 1.0173689}, {160644, 1.0173689}]"
233,"[{40491, 0.8417866}, {136850, 0.82579964}, {25947, 0.7750206}, {132333, 0.7679602}, {5490, 0.7679602}, {156605, 0.75760794}, {162414, 0.7497992}, {6611, 0.7497992}, {152711, 0.7497992}, {160644, 0.7497992}]"
225,"[{40491, 0.95449126}, {136850, 0.93636364}, {25947, 0.8787864}, {132333, 0.8707807}, {5490, 0.8707807}, {156605, 0.8590421}, {162414, 0.8501882}, {6611, 0.8501882}, {152711, 0.8501882}, {160644, 0.8501882}]"
157,"[{40491, 0.94883585}, {136850, 0.9308181}, {25947, 0.87358284}, {132333, 0.86562335}, {5490, 0.86562335}, {156605, 0.8539523}, {162414, 0.84515476}, {6611, 0.84515476}, {152711, 0.84515476}, {160644, 0.84515476}]"
360,"[{40491, 1.0007793}, {136850, 0.9817729}, {25947, 0.9214037}, {132333, 0.9130094}, {5490, 0.9130094}, {156605, 0.9007013}, {162414, 0.8914189}, {6611, 0.8914189}, {152711, 0.8914189}, {160644, 0.8914189}]"
246,"[{40491, 1.0768194}, {136850, 1.0563675}, {25947, 0.9914105}, {132333, 0.98237926}, {5490, 0.98237926}, {156605, 0.9691374}, {162414, 0.95914704}, {6611, 0.95914704}, {152711, 0.95914704}, {160644, 0.95914704}]"
346,"[{40491, 0.9235374}, {136850, 0.9059985}, {25947, 0.85028917}, {132333, 0.8425425}, {5490, 0.8425425}, {156605, 0.8311837}, {162414, 0.8226189}, {6611, 0.8226189}, {152711, 0.8226189}, {160644, 0.8226189}]"
476,"[{40491, 0.970357}, {136850, 0.9519288}, {25947, 0.8933946}, {132333, 0.88525534}, {5490, 0.88525534}, {156605, 0.87332135}, {162414, 0.8643211}, {6611, 0.8643211}, {152711, 0.8643211}, {160644, 0.8643211}]"
367,"[{40491, 1.0313846}, {136850, 1.0117981}, {25947, 0.9495818}, {132333, 0.94093084}, {5490, 0.94093084}, {156605, 0.9282462}, {162414, 0.9186797}, {6611, 0.9186797}, {152711, 0.9186797}, {160644, 0.9186797}]"
539,"[{40491, 0.9678151}, {136850, 0.9494331}, {25947, 0.8910515}, {132333, 0.8829345}, {5490, 0.8829345}, {156605, 0.87103355}, {162414, 0.8620539}, {6611, 0.8620539}, {152711, 0.8620539}, {160644, 0.8620539}]"
599,"[{40491, 0.7309978}, {136850, 0.71711487}, {25947, 0.67301965}, {132333, 0.6668882}, {5490, 0.6668882}, {156605, 0.657898}, {162414, 0.651118}, {6611, 0.651118}, {152711, 0.651118}, {160644, 0.651118}]"
111,"[{40491, 0.9139559}, {136850, 0.8965937}, {25947, 0.8414581}, {132333, 0.8337949}, {5490, 0.8337949}, {156605, 0.8225603}, {162414, 0.81407285}, {6611, 0.81407285}, {152711, 0.81407285}, {160644, 0.81407285}]"
224,"[{40491, 1.0824171}, {136850, 1.0618616}, {25947, 0.9965669}, {132333, 0.9874876}, {5490, 0.9874876}, {156605, 0.9741754}, {162414, 0.9641357}, {6611, 0.9641357}, {152711, 0.9641357}, {160644, 0.9641357}]"
519,"[{40491, 1.1200047}, {136850, 1.0987331}, {25947, 1.0311708}, {132333, 1.0217773}, {5490, 1.0217773}, {156605, 1.0080042}, {162414, 0.99761355}, {6611, 0.99761355}, {152711, 0.99761355}, {160644, 0.99761355}]"
